X,Y,Name,description,Layer,SubClasses,ExtendedEntity,Linetype,EntityHandle,Text
21.519183992,48.6111583632561,,,VN_PB,AcDbEntity:AcDbPoint,,,4D0,
21.2539682092734,48.7928917481341,,,VN_PB,AcDbEntity:AcDbPoint,,,4D1,
21.2569229339934,48.7915767320273,,,VN_PB,AcDbEntity:AcDbPoint,,,4D2,
21.2425631181104,48.7990235340362,,,VN_PB,AcDbEntity:AcDbPoint,,,4D3,
21.4200472491706,48.6929971155219,,,VN_PB,AcDbEntity:AcDbPoint,,,4D4,
21.4122157531701,48.6923733895626,,,VN_PB,AcDbEntity:AcDbPoint,,,4D5,
21.3946074357342,48.6910021136583,,,VN_PB,AcDbEntity:AcDbPoint,,,4D6,
21.3863995156157,48.690353384828,,,VN_PB,AcDbEntity:AcDbPoint,,,4D7,
21.3811594539873,48.6899328763464,,,VN_PB,AcDbEntity:AcDbPoint,,,4D8,
21.3713290659432,48.6896467192567,,,VN_PB,AcDbEntity:AcDbPoint,,,4D9,
21.3680411771138,48.6905119118791,,,VN_PB,AcDbEntity:AcDbPoint,,,4DA,
21.3594939663684,48.6927586775649,,,VN_PB,AcDbEntity:AcDbPoint,,,4DB,
21.339400433976,48.69806704757,,,VN_PB,AcDbEntity:AcDbPoint,,,4DC,
21.4059136206132,48.6740958379267,,,VN_PB,AcDbEntity:AcDbPoint,,,4DD,
21.4178689292464,48.6731897602843,,,VN_PB,AcDbEntity:AcDbPoint,,,4DE,
21.4226882700532,48.6728355368383,,,VN_PB,AcDbEntity:AcDbPoint,,,4DF,
21.4772230044877,48.7613530035533,,,VN_PB,AcDbEntity:AcDbPoint,,,4E0,
21.3625259162319,48.7410907360883,,,VN_PB,AcDbEntity:AcDbPoint,,,4E1,
21.307827844005,48.597537999718,,,VN_PB,AcDbEntity:AcDbPoint,,,4E2,
21.3017663927698,48.6363669102318,,,VN_PB,AcDbEntity:AcDbPoint,,,4E3,
21.3278377332117,48.6473729575297,,,VN_PB,AcDbEntity:AcDbPoint,,,4E4,
21.4277815519748,48.8528381461284,,,VN_PB,AcDbEntity:AcDbPoint,,,4E5,
21.3648888515291,48.6266575219847,,,VN_PB,AcDbEntity:AcDbPoint,,,4E6,
21.3093860581657,48.6287708188314,,,VN_PB,AcDbEntity:AcDbPoint,,,4E7,
21.3557628305058,48.6662109083634,,,VN_PB,AcDbEntity:AcDbPoint,,,4E8,
21.3833163063678,48.8615758095631,,,VN_PB,AcDbEntity:AcDbPoint,,,4E9,
21.3837329561476,48.8627007237837,,,VN_PB,AcDbEntity:AcDbPoint,,,4EA,
21.4876501910583,48.5743548243319,,,VN_PB,AcDbEntity:AcDbPoint,,,4EB,
21.4867032747285,48.5753662422222,,,VN_PB,AcDbEntity:AcDbPoint,,,4EC,
21.4855206853201,48.576633236098,,,VN_PB,AcDbEntity:AcDbPoint,,,4ED,
21.4835701328808,48.5787562933185,,,VN_PB,AcDbEntity:AcDbPoint,,,4EE,
21.4816675789178,48.5808297165983,,,VN_PB,AcDbEntity:AcDbPoint,,,4EF,
21.4803227329903,48.5811744209713,,,VN_PB,AcDbEntity:AcDbPoint,,,4F0,
21.4760560233344,48.5822399130299,,,VN_PB,AcDbEntity:AcDbPoint,,,4F1,
21.4724402491524,48.5872946441414,,,VN_PB,AcDbEntity:AcDbPoint,,,4F2,
21.4703577303357,48.5917706051611,,,VN_PB,AcDbEntity:AcDbPoint,,,4F3,
21.4701240616227,48.592404666977,,,VN_PB,AcDbEntity:AcDbPoint,,,4F4,
21.4802655577097,48.7796275595643,,,VN_PB,AcDbEntity:AcDbPoint,,,4F5,
21.4034405282371,48.7525348974398,,,VN_PB,AcDbEntity:AcDbPoint,,,4F6,
21.2944611964548,48.6159811408387,,,VN_PB,AcDbEntity:AcDbPoint,,,4F7,
21.2811795076994,48.6158940482383,,,VN_PB,AcDbEntity:AcDbPoint,,,4F8,
21.2747335306294,48.6158493176073,,,VN_PB,AcDbEntity:AcDbPoint,,,4F9,
21.2654739536471,48.61578666149,,,VN_PB,AcDbEntity:AcDbPoint,,,4FA,
21.2589086899814,48.7977545460879,,,VN_PB,AcDbEntity:AcDbPoint,,,4FB,
21.2572427657214,48.7976714454017,,,VN_PB,AcDbEntity:AcDbPoint,,,4FC,
21.2528720464921,48.7967467835752,,,VN_PB,AcDbEntity:AcDbPoint,,,4FD,
21.3015535797873,48.740016941769,,,VN_PB,AcDbEntity:AcDbPoint,,,4FE,
21.3138165249099,48.7394804227884,,,VN_PB,AcDbEntity:AcDbPoint,,,4FF,
21.2960319390826,48.7402561303101,,,VN_PB,AcDbEntity:AcDbPoint,,,500,
21.3258131159621,48.738949102287,,,VN_PB,AcDbEntity:AcDbPoint,,,501,
21.329698053443,48.738779761984,,,VN_PB,AcDbEntity:AcDbPoint,,,502,
21.3354115697094,48.7370521888746,,,VN_PB,AcDbEntity:AcDbPoint,,,503,
21.2455202789114,48.6195657166046,,,VN_PB,AcDbEntity:AcDbPoint,,,504,
21.2458356735585,48.6203015243652,,,VN_PB,AcDbEntity:AcDbPoint,,,505,
21.2461481735624,48.6210371060132,,,VN_PB,AcDbEntity:AcDbPoint,,,506,
21.2485253375033,48.6267540930178,,,VN_PB,AcDbEntity:AcDbPoint,,,507,
21.2582332967284,48.6335879190227,,,VN_PB,AcDbEntity:AcDbPoint,,,508,
21.2593653389811,48.6350573741935,,,VN_PB,AcDbEntity:AcDbPoint,,,509,
21.2606394266618,48.6367138315431,,,VN_PB,AcDbEntity:AcDbPoint,,,50A,
21.2636197908693,48.6378985855935,,,VN_PB,AcDbEntity:AcDbPoint,,,50B,
21.2703185944591,48.6410214708945,,,VN_PB,AcDbEntity:AcDbPoint,,,50C,
21.2721520055176,48.6420607865254,,,VN_PB,AcDbEntity:AcDbPoint,,,50D,
21.27307341486,48.6425835032054,,,VN_PB,AcDbEntity:AcDbPoint,,,50E,
21.3345837433738,48.7393582697148,,,VN_PB,AcDbEntity:AcDbPoint,,,50F,
21.0750381054934,48.8259046181577,,,VN_PB,AcDbEntity:AcDbPoint,,,510,
21.0707814895133,48.8240525077165,,,VN_PB,AcDbEntity:AcDbPoint,,,511,
21.299283082665,48.6043007625091,,,VN_PB,AcDbEntity:AcDbPoint,,,512,
21.3000299075204,48.5993650109016,,,VN_PB,AcDbEntity:AcDbPoint,,,513,
21.3075621342032,48.5968950965107,,,VN_PB,AcDbEntity:AcDbPoint,,,514,
21.3344296515161,48.7440203330993,,,VN_PB,AcDbEntity:AcDbPoint,,,515,
21.3216651812965,48.774832560669,,,VN_PB,AcDbEntity:AcDbPoint,,,516,
21.3212887868911,48.7741061888144,,,VN_PB,AcDbEntity:AcDbPoint,,,517,
21.3180287994445,48.7737260003686,,,VN_PB,AcDbEntity:AcDbPoint,,,518,
21.4815996619808,48.6373774871976,,,VN_PB,AcDbEntity:AcDbPoint,,,519,
21.4841461901451,48.6276895584229,,,VN_PB,AcDbEntity:AcDbPoint,,,51A,
21.4894841902827,48.6270979890206,,,VN_PB,AcDbEntity:AcDbPoint,,,51B,
21.4934790059975,48.6266579751067,,,VN_PB,AcDbEntity:AcDbPoint,,,51C,
21.4949988593208,48.6263615733793,,,VN_PB,AcDbEntity:AcDbPoint,,,51D,
21.5012741005929,48.6246196052975,,,VN_PB,AcDbEntity:AcDbPoint,,,51E,
21.3325388441875,48.7006069603822,,,VN_PB,AcDbEntity:AcDbPoint,,,51F,
21.3270036530639,48.7036393473556,,,VN_PB,AcDbEntity:AcDbPoint,,,520,
21.3218250720011,48.7064698347986,,,VN_PB,AcDbEntity:AcDbPoint,,,521,
21.3482319489107,48.620081817364,,,VN_PB,AcDbEntity:AcDbPoint,,,522,
21.3472250401027,48.6216743862146,,,VN_PB,AcDbEntity:AcDbPoint,,,523,
21.3929133667399,48.6299918357401,,,VN_PB,AcDbEntity:AcDbPoint,,,524,
21.3801254123807,48.6245237435714,,,VN_PB,AcDbEntity:AcDbPoint,,,525,
21.3746822146164,48.6236418907401,,,VN_PB,AcDbEntity:AcDbPoint,,,526,
21.3985266246041,48.6408071265846,,,VN_PB,AcDbEntity:AcDbPoint,,,527,
21.4011251620742,48.6439336093861,,,VN_PB,AcDbEntity:AcDbPoint,,,528,
21.4086963122681,48.6530711236888,,,VN_PB,AcDbEntity:AcDbPoint,,,529,
21.408848921064,48.6559492626365,,,VN_PB,AcDbEntity:AcDbPoint,,,52A,
21.4083359745501,48.6576725176222,,,VN_PB,AcDbEntity:AcDbPoint,,,52B,
21.4071091794699,48.6618314580247,,,VN_PB,AcDbEntity:AcDbPoint,,,52C,
21.4065657995822,48.6634077883016,,,VN_PB,AcDbEntity:AcDbPoint,,,52D,
21.405158265554,48.6725196374382,,,VN_PB,AcDbEntity:AcDbPoint,,,52E,
21.342609239927,48.6082177633268,,,VN_PB,AcDbEntity:AcDbPoint,,,52F,
21.353183919453,48.628526871638,,,VN_PB,AcDbEntity:AcDbPoint,,,530,
21.3577105761096,48.6282411311374,,,VN_PB,AcDbEntity:AcDbPoint,,,531,
21.363141434801,48.6300971271548,,,VN_PB,AcDbEntity:AcDbPoint,,,532,
21.3709679572931,48.6275296002995,,,VN_PB,AcDbEntity:AcDbPoint,,,533,
21.4025595463404,48.8482760394087,,,VN_PB,AcDbEntity:AcDbPoint,,,534,
21.4142086445841,48.8434158311219,,,VN_PB,AcDbEntity:AcDbPoint,,,535,
21.4151175576177,48.8431817036997,,,VN_PB,AcDbEntity:AcDbPoint,,,536,
21.4161606556836,48.8430708799622,,,VN_PB,AcDbEntity:AcDbPoint,,,537,
21.4281244334285,48.8423509362138,,,VN_PB,AcDbEntity:AcDbPoint,,,538,
21.3970057833022,48.8513277539208,,,VN_PB,AcDbEntity:AcDbPoint,,,539,
21.3926336777405,48.8560299621033,,,VN_PB,AcDbEntity:AcDbPoint,,,53A,
21.3878583856266,48.8601074471033,,,VN_PB,AcDbEntity:AcDbPoint,,,53B,
21.353242331985,48.859394736648,,,VN_PB,AcDbEntity:AcDbPoint,,,53C,
21.3617180774874,48.8599076757591,,,VN_PB,AcDbEntity:AcDbPoint,,,53D,
21.3670245609008,48.8601846351288,,,VN_PB,AcDbEntity:AcDbPoint,,,53E,
21.1117518641391,48.8792479701483,,,VN_PB,AcDbEntity:AcDbPoint,,,53F,
21.2273765003119,48.8337426766807,,,VN_PB,AcDbEntity:AcDbPoint,,,540,
21.352039648697,48.6008056860311,,,VN_PB,AcDbEntity:AcDbPoint,,,541,
21.3514683194838,48.5977627553855,,,VN_PB,AcDbEntity:AcDbPoint,,,542,
21.2217144416285,48.8107510874273,,,VN_PB,AcDbEntity:AcDbPoint,,,543,
21.0546624817112,48.840740041879,,,VN_PB,AcDbEntity:AcDbPoint,,,544,
21.0570407248863,48.8430374705291,,,VN_PB,AcDbEntity:AcDbPoint,,,545,
21.0601697557123,48.8442757179113,,,VN_PB,AcDbEntity:AcDbPoint,,,546,
21.0652317140373,48.8442829396941,,,VN_PB,AcDbEntity:AcDbPoint,,,547,
21.0719930609949,48.8438334767873,,,VN_PB,AcDbEntity:AcDbPoint,,,548,
21.4391698292448,48.8750461108349,,,VN_PB,AcDbEntity:AcDbPoint,,,549,
21.3320221500176,48.766970187609,,,VN_PB,AcDbEntity:AcDbPoint,,,54A,
21.3380436690089,48.7082825413121,,,VN_PB,AcDbEntity:AcDbPoint,,,54B,
21.3517700953961,48.7389760369486,,,VN_PB,AcDbEntity:AcDbPoint,,,54C,
21.3939318418703,48.736537644248,,,VN_PB,AcDbEntity:AcDbPoint,,,54D,
21.4314896863292,48.8523608342636,,,VN_PB,AcDbEntity:AcDbPoint,,,54E,
21.1532484433443,48.8579644549632,,,VN_PB,AcDbEntity:AcDbPoint,,,54F,
21.0593142375261,48.8128954646251,,,VN_PB,AcDbEntity:AcDbPoint,,,550,
21.4471193419891,48.5956536437662,,,VN_PB,AcDbEntity:AcDbPoint,,,551,
21.3495317548786,48.7547802973897,,,VN_PB,AcDbEntity:AcDbPoint,,,552,
21.4019880948144,48.782017328047,,,VN_PB,AcDbEntity:AcDbPoint,,,553,
21.1324892870022,48.7694699386799,,,VN_PB,AcDbEntity:AcDbPoint,,,554,
21.2498236638363,48.8564699231565,,,VN_PB,AcDbEntity:AcDbPoint,,,555,
21.4792194839416,48.7977919196833,,,VN_PB,AcDbEntity:AcDbPoint,,,556,
21.5390428318613,48.6168773411376,,,VN_PB,AcDbEntity:AcDbPoint,,,557,
21.4249486926484,48.7278781048426,,,VN_PB,AcDbEntity:AcDbPoint,,,558,
21.3212866581379,48.7152166485093,,,VN_PB,AcDbEntity:AcDbPoint,,,559,
21.3929809927122,48.7366832622083,,,VN_PB,AcDbEntity:AcDbPoint,,,55A,
21.4807450892752,48.6207866918419,,,VN_PB,AcDbEntity:AcDbPoint,,,55B,
21.4768026790242,48.7954807362968,,,VN_PB,AcDbEntity:AcDbPoint,,,55C,
21.3367781580557,48.7682030814321,,,VN_PB,AcDbEntity:AcDbPoint,,,55D,
21.4243538965444,48.8230192512316,,,VN_PB,AcDbEntity:AcDbPoint,,,55E,
21.3355453051624,48.7564168724752,,,VN_PB,AcDbEntity:AcDbPoint,,,55F,
21.2212510005155,48.8393837273864,,,VN_PB,AcDbEntity:AcDbPoint,,,560,
21.418916231245,48.7961304555146,,,VN_PB,AcDbEntity:AcDbPoint,,,561,
21.243830709294,48.6532739380255,,,VN_PB,AcDbEntity:AcDbPoint,,,562,
21.3357322885594,48.5814922977841,,,VN_PB,AcDbEntity:AcDbPoint,,,563,
21.3026231764333,48.6246428736739,,,VN_PB,AcDbEntity:AcDbPoint,,,564,
21.4755911658005,48.7702597418278,,,VN_PB,AcDbEntity:AcDbPoint,,,565,
21.461185224564,48.7400728297747,,,VN_PB,AcDbEntity:AcDbPoint,,,566,
21.1851751186749,48.8587015036384,,,VN_PB,AcDbEntity:AcDbPoint,,,567,
21.4162661068425,48.6870741821266,,,VN_PB,AcDbEntity:AcDbPoint,,,568,
21.4139160932032,48.8235572806047,,,VN_PB,AcDbEntity:AcDbPoint,,,569,
21.4429243042261,48.7417438604797,,,VN_PB,AcDbEntity:AcDbPoint,,,56A,
21.3518751303539,48.8396789688157,,,VN_PB,AcDbEntity:AcDbPoint,,,56B,
21.5018459885211,48.6335140497977,,,VN_PB,AcDbEntity:AcDbPoint,,,56C,
21.4746073273771,48.7682909963886,,,VN_PB,AcDbEntity:AcDbPoint,,,56D,
21.1553833053621,48.8547368170874,,,VN_PB,AcDbEntity:AcDbPoint,,,56E,
21.3405006353182,48.6438768574409,,,VN_PB,AcDbEntity:AcDbPoint,,,56F,
21.3329923126558,48.7431872022737,,,VN_PB,AcDbEntity:AcDbPoint,,,570,
21.2372448989037,48.8159254570598,,,VN_PB,AcDbEntity:AcDbPoint,,,571,
21.4833102769247,48.6404633102353,,,VN_PB,AcDbEntity:AcDbPoint,,,572,
21.4895019223144,48.6317673877542,,,VN_PB,AcDbEntity:AcDbPoint,,,573,
21.0630412775989,48.8163220017648,,,VN_PB,AcDbEntity:AcDbPoint,,,574,
21.4738531764054,48.8490894217068,,,VN_PB,AcDbEntity:AcDbPoint,,,575,
21.2188016432301,48.8355583745639,,,VN_PB,AcDbEntity:AcDbPoint,,,576,
21.3057643311647,48.6126871427206,,,VN_PB,AcDbEntity:AcDbPoint,,,577,
21.2230655077833,48.8321357649935,,,VN_PB,AcDbEntity:AcDbPoint,,,578,
21.3051234395843,48.6071213931113,,,VN_PB,AcDbEntity:AcDbPoint,,,579,
21.2413427416512,48.8618100473766,,,VN_PB,AcDbEntity:AcDbPoint,,,57A,
21.3213851660376,48.7448592303363,,,VN_PB,AcDbEntity:AcDbPoint,,,57B,
21.4715398699314,48.8483593712879,,,VN_PB,AcDbEntity:AcDbPoint,,,57C,
21.4190439141067,48.6428655663888,,,VN_PB,AcDbEntity:AcDbPoint,,,57D,
21.3169279737253,48.6243238014626,,,VN_PB,AcDbEntity:AcDbPoint,,,57E,
21.3268341959317,48.624003775445,,,VN_PB,AcDbEntity:AcDbPoint,,,57F,
21.4764289441591,48.5893153853644,,,VN_PB,AcDbEntity:AcDbPoint,,,580,
21.310086647647,48.7960224919988,,,VN_PB,AcDbEntity:AcDbPoint,,,581,
21.4073207339589,48.6628192481671,,,VN_PB,AcDbEntity:AcDbPoint,,,582,
21.3335710787782,48.7888733749777,,,VN_PB,AcDbEntity:AcDbPoint,,,583,
21.4776093572659,48.7413956941046,,,VN_PB,AcDbEntity:AcDbPoint,,,584,
21.3178063080853,48.6198938364494,,,VN_PB,AcDbEntity:AcDbPoint,,,585,
21.4647781534626,48.6326477008352,,,VN_PB,AcDbEntity:AcDbPoint,,,586,
21.442973550916,48.5950451734426,,,VN_PB,AcDbEntity:AcDbPoint,,,587,
21.3709814039318,48.7724264058675,,,VN_PB,AcDbEntity:AcDbPoint,,,588,
21.318392563626,48.6045613078933,,,VN_PB,AcDbEntity:AcDbPoint,,,589,
21.4536521454752,48.8270827302342,,,VN_PB,AcDbEntity:AcDbPoint,,,58A,
21.1861096244862,48.8562734822431,,,VN_PB,AcDbEntity:AcDbPoint,,,58B,
21.418466075494,48.733110931026,,,VN_PB,AcDbEntity:AcDbPoint,,,58C,
21.2253069323526,48.8264975060572,,,VN_PB,AcDbEntity:AcDbPoint,,,58D,
21.3417905038866,48.5647929641146,,,VN_PB,AcDbEntity:AcDbPoint,,,58E,
21.3346695613876,48.7429007313412,,,VN_PB,AcDbEntity:AcDbPoint,,,58F,
21.1520499104148,48.8597308222074,,,VN_PB,AcDbEntity:AcDbPoint,,,590,
21.1936961082373,48.8580566796505,,,VN_PB,AcDbEntity:AcDbPoint,,,591,
21.3968161932987,48.7924916539075,,,VN_PB,AcDbEntity:AcDbPoint,,,592,
21.423695311893,48.8290021109211,,,VN_PB,AcDbEntity:AcDbPoint,,,593,
21.4266260854807,48.7342852349268,,,VN_PB,AcDbEntity:AcDbPoint,,,594,
21.4277995143396,48.7299935051718,,,VN_PB,AcDbEntity:AcDbPoint,,,595,
21.3693777074698,48.7722616286211,,,VN_PB,AcDbEntity:AcDbPoint,,,596,
21.2251029862752,48.853481041118,,,VN_PB,AcDbEntity:AcDbPoint,,,597,
21.363965389101,48.5882112550103,,,VN_PB,AcDbEntity:AcDbPoint,,,598,
21.2979355547146,48.63776838646,,,VN_PB,AcDbEntity:AcDbPoint,,,599,
21.4394805892875,48.7301828664537,,,VN_PB,AcDbEntity:AcDbPoint,,,59A,
21.5226422023408,48.6274312717569,,,VN_PB,AcDbEntity:AcDbPoint,,,59B,
21.4156616545894,48.8250821751204,,,VN_PB,AcDbEntity:AcDbPoint,,,59C,
21.4076922040854,48.7502971646043,,,VN_PB,AcDbEntity:AcDbPoint,,,59D,
21.3183959471719,48.7791186512204,,,VN_PB,AcDbEntity:AcDbPoint,,,59E,
21.3209245384225,48.6014951490079,,,VN_PB,AcDbEntity:AcDbPoint,,,59F,
21.340504310288,48.7336373566988,,,VN_PB,AcDbEntity:AcDbPoint,,,5A0,
21.4571905715882,48.6789921554893,,,VN_PB,AcDbEntity:AcDbPoint,,,5A1,
21.4478053167987,48.8208456892991,,,VN_PB,AcDbEntity:AcDbPoint,,,5A2,
21.4024193909856,48.7082527275121,,,VN_PB,AcDbEntity:AcDbPoint,,,5A3,
21.1895901786659,48.8523661085588,,,VN_PB,AcDbEntity:AcDbPoint,,,5A4,
21.0991846074005,48.8076005845479,,,VN_PB,AcDbEntity:AcDbPoint,,,5A5,
21.3537931778301,48.7959664233749,,,VN_PB,AcDbEntity:AcDbPoint,,,5A6,
21.4741103548884,48.6082890951208,,,VN_PB,AcDbEntity:AcDbPoint,,,5A7,
21.4695768149917,48.7962270130879,,,VN_PB,AcDbEntity:AcDbPoint,,,5A8,
21.2230987926529,48.8396197294105,,,VN_PB,AcDbEntity:AcDbPoint,,,5A9,
21.343635791005,48.725793282438,,,VN_PB,AcDbEntity:AcDbPoint,,,5AA,
21.2965627755291,48.5993971244947,,,VN_PB,AcDbEntity:AcDbPoint,,,5AB,
21.0667228377534,48.8220966828296,,,VN_PB,AcDbEntity:AcDbPoint,,,5AC,
21.5412948911535,48.6165313452912,,,VN_PB,AcDbEntity:AcDbPoint,,,5AD,
21.3208536999931,48.7992718951089,,,VN_PB,AcDbEntity:AcDbPoint,,,5AE,
21.4437833559967,48.7703700822064,,,VN_PB,AcDbEntity:AcDbPoint,,,5AF,
21.3003569730298,48.6578599459651,,,VN_PB,AcDbEntity:AcDbPoint,,,5B0,
21.3343336255143,48.5655971002355,,,VN_PB,AcDbEntity:AcDbPoint,,,5B1,
21.4180893651427,48.8269999111749,,,VN_PB,AcDbEntity:AcDbPoint,,,5B2,
21.2539404239399,48.6143428695467,,,VN_PB,AcDbEntity:AcDbPoint,,,5B3,
21.2425801597058,48.8614369655211,,,VN_PB,AcDbEntity:AcDbPoint,,,5B4,
21.2429378109545,48.8627256336884,,,VN_PB,AcDbEntity:AcDbPoint,,,5B5,
21.3696594123868,48.5848194180761,,,VN_PB,AcDbEntity:AcDbPoint,,,5B6,
21.4676116237157,48.6034436373861,,,VN_PB,AcDbEntity:AcDbPoint,,,5B7,
21.4494339388897,48.8225810328956,,,VN_PB,AcDbEntity:AcDbPoint,,,5B8,
21.4459833221606,48.7049736227046,,,VN_PB,AcDbEntity:AcDbPoint,,,5B9,
21.3200111478635,48.8035055232295,,,VN_PB,AcDbEntity:AcDbPoint,,,5BA,
21.2264368580459,48.8122174205924,,,VN_PB,AcDbEntity:AcDbPoint,,,5BB,
21.4536887561237,48.6805157496951,,,VN_PB,AcDbEntity:AcDbPoint,,,5BC,
21.4598078660358,48.8061316657569,,,VN_PB,AcDbEntity:AcDbPoint,,,5BD,
21.3307614912502,48.6036107021467,,,VN_PB,AcDbEntity:AcDbPoint,,,5BE,
21.2410430717891,48.8608403393102,,,VN_PB,AcDbEntity:AcDbPoint,,,5BF,
21.3708187768074,48.6133064258527,,,VN_PB,AcDbEntity:AcDbPoint,,,5C0,
21.3224483893137,48.7448892354101,,,VN_PB,AcDbEntity:AcDbPoint,,,5C1,
21.3143258064342,48.7395434624041,,,VN_PB,AcDbEntity:AcDbPoint,,,5C2,
21.1914262782927,48.8566157052336,,,VN_PB,AcDbEntity:AcDbPoint,,,5C3,
21.3434838565802,48.6514591879392,,,VN_PB,AcDbEntity:AcDbPoint,,,5C4,
21.0695092710398,48.8227465965735,,,VN_PB,AcDbEntity:AcDbPoint,,,5C5,
21.348638734675,48.5663980236419,,,VN_PB,AcDbEntity:AcDbPoint,,,5C6,
21.434687276812,48.8112667400133,,,VN_PB,AcDbEntity:AcDbPoint,,,5C7,
21.3519316868462,48.7382940780116,,,VN_PB,AcDbEntity:AcDbPoint,,,5C8,
21.2361464863641,48.8602043554437,,,VN_PB,AcDbEntity:AcDbPoint,,,5C9,
21.3383182263372,48.7325118502795,,,VN_PB,AcDbEntity:AcDbPoint,,,5CA,
21.2191588227379,48.8453604252595,,,VN_PB,AcDbEntity:AcDbPoint,,,5CB,
21.4809370249876,48.6214536861553,,,VN_PB,AcDbEntity:AcDbPoint,,,5CC,
21.232366387503,48.8104545289952,,,VN_PB,AcDbEntity:AcDbPoint,,,5CD,
21.443978500419,48.7714516830148,,,VN_PB,AcDbEntity:AcDbPoint,,,5CE,
21.348666321065,48.7394236839992,,,VN_PB,AcDbEntity:AcDbPoint,,,5CF,
21.3545501622186,48.6764529082921,,,VN_PB,AcDbEntity:AcDbPoint,,,5D0,
21.3562246849088,48.6133182518746,,,VN_PB,AcDbEntity:AcDbPoint,,,5D1,
21.3393109695005,48.7904005198748,,,VN_PB,AcDbEntity:AcDbPoint,,,5D2,
21.4120449152557,48.6644218400807,,,VN_PB,AcDbEntity:AcDbPoint,,,5D3,
21.4078143577948,48.6629353036345,,,VN_PB,AcDbEntity:AcDbPoint,,,5D4,
21.4797172521719,48.8507059496592,,,VN_PB,AcDbEntity:AcDbPoint,,,5D5,
21.253298407076,48.8069463705574,,,VN_PB,AcDbEntity:AcDbPoint,,,5D6,
21.4272096149625,48.7295613503397,,,VN_PB,AcDbEntity:AcDbPoint,,,5D7,
21.3200252437218,48.7670057344481,,,VN_PB,AcDbEntity:AcDbPoint,,,5D8,
21.4367797338978,48.8415971847109,,,VN_PB,AcDbEntity:AcDbPoint,,,5D9,
21.4247400513451,48.8218177725193,,,VN_PB,AcDbEntity:AcDbPoint,,,5DA,
21.4826461191872,48.6678241001394,,,VN_PB,AcDbEntity:AcDbPoint,,,5DB,
21.3019017984395,48.6197758076827,,,VN_PB,AcDbEntity:AcDbPoint,,,5DC,
21.1855068035842,48.8581494709455,,,VN_PB,AcDbEntity:AcDbPoint,,,5DD,
21.244512794757,48.7982495723981,,,VN_PB,AcDbEntity:AcDbPoint,,,5DE,
21.3356929045229,48.7499365901191,,,VN_PB,AcDbEntity:AcDbPoint,,,5DF,
21.1138107752657,48.8780536180181,,,VN_PB,AcDbEntity:AcDbPoint,,,5E0,
21.5400566216467,48.6167216766755,,,VN_PB,AcDbEntity:AcDbPoint,,,5E1,
21.2405746270734,48.7842995055771,,,VN_PB,AcDbEntity:AcDbPoint,,,5E2,
21.4875874591405,48.6313244608334,,,VN_PB,AcDbEntity:AcDbPoint,,,5E3,
21.4672063975999,48.7405513365081,,,VN_PB,AcDbEntity:AcDbPoint,,,5E4,
21.3894270674199,48.6387425659157,,,VN_PB,AcDbEntity:AcDbPoint,,,5E5,
21.3181261691163,48.779813968426,,,VN_PB,AcDbEntity:AcDbPoint,,,5E6,
21.3310717050282,48.7590992955483,,,VN_PB,AcDbEntity:AcDbPoint,,,5E7,
21.3063723235328,48.7741918580769,,,VN_PB,AcDbEntity:AcDbPoint,,,5E8,
21.3374269057255,48.7569423398655,,,VN_PB,AcDbEntity:AcDbPoint,,,5E9,
21.3358524704283,48.7279620363352,,,VN_PB,AcDbEntity:AcDbPoint,,,5EA,
21.3119249083779,48.8134133417964,,,VN_PB,AcDbEntity:AcDbPoint,,,5EB,
21.4259148996225,48.8296211265264,,,VN_PB,AcDbEntity:AcDbPoint,,,5EC,
21.3891768035973,48.8480784399479,,,VN_PB,AcDbEntity:AcDbPoint,,,5ED,
21.0650406762192,48.8265644855849,,,VN_PB,AcDbEntity:AcDbPoint,,,5EE,
21.4721666924263,48.7618948955875,,,VN_PB,AcDbEntity:AcDbPoint,,,5EF,
21.3527402625214,48.796413556654,,,VN_PB,AcDbEntity:AcDbPoint,,,5F0,
21.4395002182577,48.6921452516033,,,VN_PB,AcDbEntity:AcDbPoint,,,5F1,
21.4704329471161,48.7687723327851,,,VN_PB,AcDbEntity:AcDbPoint,,,5F2,
21.226187677069,48.8258305841674,,,VN_PB,AcDbEntity:AcDbPoint,,,5F3,
21.3439117222951,48.6009384823347,,,VN_PB,AcDbEntity:AcDbPoint,,,5F4,
21.0771087810269,48.8257369978253,,,VN_PB,AcDbEntity:AcDbPoint,,,5F5,
21.3517112214566,48.6926619937739,,,VN_PB,AcDbEntity:AcDbPoint,,,5F6,
21.3655470370484,48.7643974869101,,,VN_PB,AcDbEntity:AcDbPoint,,,5F7,
21.4381227504619,48.59541697123,,,VN_PB,AcDbEntity:AcDbPoint,,,5F8,
21.4272876710642,48.6925174423727,,,VN_PB,AcDbEntity:AcDbPoint,,,5F9,
21.3421822395358,48.6927857395483,,,VN_PB,AcDbEntity:AcDbPoint,,,5FA,
21.3334564308435,48.7086447058969,,,VN_PB,AcDbEntity:AcDbPoint,,,5FB,
21.3468589659148,48.7929477938364,,,VN_PB,AcDbEntity:AcDbPoint,,,5FC,
21.3287663112229,48.6246135336786,,,VN_PB,AcDbEntity:AcDbPoint,,,5FD,
21.3944121926007,48.6593558719395,,,VN_PB,AcDbEntity:AcDbPoint,,,5FE,
